NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81
2017,3849,1,10028,2402,17134,1,1718204,17,1,30,F,2005.0,2011.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,EDCBCAED,11001.0,BBEAAECEEBBEAACDEEABAECBCDD,010190001101019000100900011,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"37,0","48,5","37,5","65,0",59.0,55.0,60.0,71.0,55.0,75.0,"33,1","37,5","8,3",0.0,25.0,0.0,D,D,C,B,B,B,D,D,C,A,B,A,D,E,D,F,C,C,C,A,A,A,A,A,17.0,A,A,B,C,A,D,C,A,A,A,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,3.0,3.0,3.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,3.0,B,B,I,I,A,A,D,D,A,B,B,B,A
2017,3849,1,10028,2402,17134,1,1718204,17,1,25,F,2010.0,2011.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,DBABEECA,10100.0,ECBBECAADBDADCEAAEEBDCEBADD,000090010100009000000910111,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,555.0,"26,2","39,8","25,0","62,0",56.0,60.0,55.0,68.0,40.0,75.0,"21,7","25,0","3,3",0.0,0.0,10.0,C,D,B,B,B,C,E,D,C,A,D,A,B,E,B,D,A,B,A,A,A,A,A,A,17.0,A,A,B,C,A,E,D,E,E,A,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,6.0,6.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,6.0,5.0,3.0,3.0,2.0,A,B,H,C,A,A,C,C,A,B,B,C,C
2017,3849,1,10028,2402,17134,1,1718204,17,1,23,F,2011.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,CCDEEEDC,11000100.0,DCBABECBBCBEADDCDDBDABBBABB,100190000001009000000900100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"23,6","46,5","37,5","60,0",53.0,65.0,50.0,67.0,55.0,70.0,"16,0","16,7","11,7",0.0,0.0,35.0,C,C,C,B,B,C,B,D,C,A,D,A,C,D,B,D,A,C,B,A,A,A,A,A,17.0,A,A,B,C,B,C,C,A,H,A,6.0,6.0,3.0,6.0,6.0,5.0,5.0,4.0,2.0,3.0,4.0,5.0,4.0,3.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,5.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,4.0,D,F,I,I,A,A,D,A,A,B,C,A,A
2017,3849,1,10028,2402,17134,1,1718204,17,1,28,F,2009.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,........,0.0,...........................,000090000000009000000900000,555.0,555.0,333.0,555.0,333.0,333.0,555.0,555.0,333.0,333.0,333.0,"6,9","27,4","0,0","68,5",66.0,70.0,65.0,71.0,75.0,70.0,"0,0","0,0","0,0",0.0,0.0,0.0,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,2402,17134,1,1718204,17,1,26,M,2009.0,2012.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,DCEEBABB,1000000.0,CBCEABDACCBDCDCDDECECBBDBED,010090110000009000011900001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"22,0","22,9","12,5","38,5",52.0,60.0,50.0,25.0,45.0,20.0,"21,7","25,0","3,3",0.0,0.0,10.0,D,C,C,C,C,C,B,D,D,A,D,A,B,E,A,A,A,F,D,A,F,D,A,A,17.0,A,A,A,G,A,D,C,E,H,I,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,A,B,H,B,A,D,F,B,A,B,C,A,B
2017,3849,1,10028,2402,17134,1,1718204,17,1,22,F,2012.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,ECBECDAD,1101011.0,EDACBCEABBBDCBCDDCEBCDEDDCD,000090010100009000001910001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"32,4","61,3","62,5","59,5",47.0,75.0,40.0,72.0,60.0,75.0,"22,7","20,8","33,3",0.0,25.0,75.0,C,C,C,B,B,D,B,D,C,A,C,A,B,D,A,A,A,D,E,A,A,A,A,A,17.0,A,A,B,G,B,C,C,A,C,A,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,A,A,I,I,A,A,D,E,A,A,B,B,B
2017,3849,1,10028,2402,17134,1,1718204,17,1,31,M,2003.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,2402,17134,1,1718204,17,1,24,F,2010.0,2011.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,DCBBCEBD,1111101.0,ABDCDECADBBDCAABEBEAEBEAACD,011090010100019001000911101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"46,8","71,8","75,0","67,0",65.0,65.0,65.0,69.0,65.0,70.0,"38,4","41,7","20,0",35.0,0.0,25.0,C,D,A,B,B,B,A,D,E,A,A,A,B,B,B,E,B,B,B,A,A,D,A,A,17.0,A,A,B,C,B,E,C,A,E,A,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,A,B,H,C,A,A,C,D,C,B,B,A,B
2017,3849,1,10028,2402,17134,1,1718204,17,1,28,M,2011.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,DCDBCDBE,1011000.0,BEAAAADDBAACBCCEDDCCDAEAEED,000191100000009100000911001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,"32,3","47,1","37,5","61,5",50.0,50.0,50.0,73.0,65.0,75.0,"27,3","29,2","16,7",0.0,0.0,50.0,D,C,C,B,B,C,B,A,D,A,D,A,A,B,B,E,C,C,E,A,A,A,A,D,17.0,A,A,A,C,B,C,E,A,E,F,6.0,5.0,6.0,5.0,6.0,4.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,2.0,5.0,6.0,3.0,4.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,4.0,4.0,1.0,6.0,6.0,5.0,5.0,4.0,5.0,2.0,3.0,3.0,5.0,5.0,6.0,5.0,1.0,B,A,I,I,A,B,D,E,A,B,B,B,A
2017,3849,1,10028,2402,17134,1,1718204,17,1,23,F,2011.0,2012.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,BDBDEEED,100101.0,CDAAAAAAEDAAAAEADAACDCAAADE,000191011000019000100901110,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"37,5","46,9","37,5","61,0",75.0,55.0,80.0,47.0,55.0,45.0,"34,4","37,5","16,7",0.0,0.0,50.0,C,D,C,C,B,C,B,B,B,A,B,A,B,D,B,C,B,B,A,A,A,A,A,A,17.0,A,A,F,G,B,E,B,A,G,A,5.0,5.0,4.0,4.0,5.0,4.0,4.0,7.0,4.0,4.0,4.0,4.0,5.0,3.0,6.0,4.0,5.0,2.0,6.0,7.0,4.0,4.0,4.0,5.0,5.0,7.0,7.0,4.0,4.0,3.0,4.0,6.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,C,F,I,I,A,A,C,E,E,C,C,B,A
2017,3849,1,10028,2402,17134,1,1718204,17,1,38,F,2005.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,EBABEEBB,10100.0,CDAEADEABDDDD.BCABBECCBAAAD,000090010000009001011901101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,336.0,333.0,555.0,555.0,"26,1","29,8","25,0","37,0",74.0,50.0,80.0,0.0,45.0,0.0,"24,8","29,2","0,0",0.0,0.0,0.0,D,D,B,D,C,C,A,C,D,A,A,A,B,B,C,E,A,B,A,A,A,A,A,A,17.0,A,A,A,H,B,C,C,A,H,F,6.0,6.0,5.0,6.0,3.0,3.0,5.0,5.0,5.0,4.0,6.0,5.0,4.0,4.0,5.0,6.0,2.0,3.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,A,C,I,I,A,D,D,A,A,C,C,A,A
2017,3849,1,10028,2402,17134,1,1718204,17,1,28,F,2007.0,2012.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,DCCECECE,1001100.0,BAEACAABEDADDEEBEECDDAEABED,000191001000009000000911001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"29,9","48,1","37,5","64,0",60.0,60.0,60.0,68.0,40.0,75.0,"23,8","25,0","16,7",0.0,0.0,50.0,E,E,E,D,D,B,B,C,E,B,A,A,B,D,C,D,A,B,A,A,A,A,A,A,17.0,A,A,B,C,A,C,C,A,G,C,3.0,1.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,4.0,1.0,3.0,4.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,6.0,6.0,3.0,3.0,5.0,4.0,3.0,6.0,4.0,4.0,4.0,5.0,1.0,4.0,3.0,4.0,6.0,6.0,1.0,A,F,H,B,A,B,D,B,A,B,B,B,C
2017,3849,1,10028,2402,17134,1,1718204,17,1,23,F,2011.0,2012.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,2402,17134,1,1718204,17,1,32,M,2003.0,2005.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,2402,17134,1,1718204,17,1,27,F,2008.0,2010.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,BCCB*EED,1010101.0,DAABDCAAABEDACBBCAEBDCCAAEE,100090010100009010000901100,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,"30,7","59,0","50,0","72,5",77.0,85.0,75.0,68.0,60.0,70.0,"21,3","25,0","0,0",0.0,0.0,0.0,C,C,C,C,D,D,D,B,B,E,D,A,B,E,C,B,B,E,E,A,A,A,A,A,17.0,A,A,B,C,A,C,D,E,H,A,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,7.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,D,F,I,I,A,A,D,D,A,B,B,A,A
2017,3849,1,10028,2402,17134,1,1718204,17,1,31,M,2004.0,2009.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,ECDBEEBD,1010101.0,CCAAAABBBDAABDCAEABCABABABE,000191000000009000000900100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,336.0,336.0,555.0,"16,2","30,0","50,0","0,0",0.0,0.0,0.0,0.0,0.0,0.0,"11,6","12,5","6,7",0.0,0.0,20.0,E,D,C,.,D,D,B,B,C,E,D,A,B,B,C,E,B,C,C,A,A,A,A,A,17.0,A,A,A,C,B,B,B,E,E,I,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,5.0,6.0,5.0,7.0,7.0,5.0,4.0,3.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,4.0,D,E,I,I,A,D,C,C,A,B,C,A,B
2017,3849,1,10028,2402,17134,1,1718204,17,1,33,M,2003.0,2010.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,2402,17134,1,1718204,17,1,36,M,2006.0,2007.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,DADDEEDE,100.0,EABAEADAEBBBEACEEDDECDEEDDD,000191111100119100011910011,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,"45,8","32,7","12,5","63,0",76.0,60.0,80.0,50.0,70.0,45.0,"50,1","58,3","3,3",10.0,0.0,0.0,D,D,B,D,D,D,B,C,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,2402,17134,1,1718204,17,1,25,M,2011.0,2012.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,BDABEEAB,10110.0,DBEBCCDEDAABDEACABEDCECAABB,110090100000009001001901100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"33,5","51,9","37,5","73,5",57.0,45.0,60.0,90.0,50.0,100.0,"27,3","29,2","16,7",0.0,25.0,25.0,B,C,C,B,B,C,B,D,D,A,D,A,A,A,B,F,A,B,A,A,E,F,A,A,17.0,A,A,D,C,B,E,E,E,H,A,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,6.0,5.0,1.0,1.0,1.0,5.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,3.0,1.0,D,C,I,I,A,D,D,B,E,C,B,B,B
2017,3849,1,10028,2402,17134,1,1718204,17,1,25,F,2012.0,2013.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,DDCBBEDD,10101.0,DBBBDCDBEBABECCEDDECCDEAADD,110090101100109100001911111,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"49,5","50,7","37,5","70,5",63.0,75.0,60.0,78.0,90.0,75.0,"49,1","54,2","20,0",10.0,0.0,50.0,D,C,B,B,B,B,A,B,D,B,A,A,A,B,C,D,A,B,A,A,A,A,A,A,17.0,A,D,F,B,B,D,C,E,H,A,6.0,6.0,5.0,6.0,6.0,3.0,5.0,6.0,5.0,5.0,4.0,5.0,6.0,4.0,5.0,5.0,5.0,3.0,7.0,7.0,5.0,4.0,4.0,5.0,6.0,7.0,1.0,7.0,5.0,3.0,5.0,5.0,7.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,B,C,I,I,A,D,D,B,A,B,B,B,A
2017,3849,1,10028,2402,17134,1,1718204,17,1,26,F,2008.0,2009.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,DECECEBC,1100.0,BBDACCDCEBAAEDDAEDCCAEEBCCD,011190101100109000000910001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,"33,8","34,4","25,0","48,5",47.0,35.0,50.0,50.0,50.0,50.0,"33,6","37,5","11,7",0.0,0.0,35.0,C,C,C,B,B,B,A,D,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,2402,17134,1,1718204,17,1,25,F,2009.0,2010.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,CCEEDEBD,11000101.0,DABACBABCBAECDCADABAAEB*ECB,100190000101009000000900000,555.0,555.0,555.0,333.0,555.0,333.0,333.0,333.0,333.0,333.0,333.0,"18,2","30,0","50,0","0,0",0.0,0.0,0.0,0.0,0.0,0.0,"14,2","16,7","0,0",0.0,0.0,0.0,C,C,C,B,D,D,B,B,B,A,D,A,B,B,B,H,B,E,E,A,A,A,A,A,17.0,A,A,B,A,B,B,C,E,B,A,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,2.0,B,G,I,I,A,D,D,C,B,A,A,A,A
2017,3849,1,10028,2402,17134,1,1718204,17,1,22,F,2012.0,2013.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,DDCDBDCB,0.0,DBEAADBCEBBDADBEDEABDEEADBE,110190001100009100100911000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,"33,8","32,0","0,0","80,0",86.0,70.0,90.0,74.0,70.0,75.0,"34,4","37,5","16,7",0.0,0.0,50.0,C,D,D,B,D,D,B,B,D,A,B,A,B,D,B,E,B,E,B,A,A,A,A,A,17.0,A,A,A,H,A,E,B,E,A,F,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,5.0,6.0,5.0,6.0,4.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,A,F,B,C,A,A,D,D,C,B,B,A,B
2017,3849,1,10028,2402,17134,1,1718204,17,1,29,F,2007.0,2011.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,BCECBEDD,1000101.0,DADADCCADDBCADAEDAADCDDADEE,101190010000009100101901000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"34,3","44,9","37,5","56,0",43.0,55.0,40.0,69.0,65.0,70.0,"30,8","33,3","16,7",0.0,0.0,50.0,D,D,A,B,B,B,C,A,D,A,B,A,B,B,B,H,B,E,B,A,A,A,A,F,17.0,A,A,B,C,B,E,B,A,G,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,8.0,6.0,8.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,8.0,4.0,8.0,6.0,8.0,6.0,8.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,A,F,B,B,A,A,B,A,A,B,B,B,B
2017,3849,1,10028,2402,17134,1,1718204,17,1,32,F,2005.0,2011.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,DBDACADAEBCEEACECBAECDEAADD,DBDAXADAEBCEEAXECBAECXEAADD,AECBCCDD,11001.0,BEABDDEBEDADEEDDEEBADCDAADD,000090001000109000000901111,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,"30,3","49,9","37,5","68,5",66.0,50.0,70.0,71.0,55.0,75.0,"23,8","25,0","16,7",0.0,0.0,50.0,D,D,A,C,C,D,B,B,D,A,B,A,B,A,B,B,A,B,A,A,A,A,A,A,17.0,A,A,B,C,B,D,D,E,E,A,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,D,A,I,C,A,D,C,B,A,C,C,A,A
